confidence_level,emotions_count
63.813537865720704,"{'happy': 5, 'neutral': 0, 'sad': 4}"
79.19222567742162,"{'happy': 2, 'neutral': 5, 'sad': 2}"
45.611940256118835,"{'happy': 2, 'neutral': 4, 'sad': 1}"
6.870648366102938,"{'happy': 1, 'neutral': 2, 'sad': 4}"
18.688454253930388,"{'happy': 2, 'neutral': 3, 'sad': 2}"
98.61093837872538,"{'happy': 0, 'neutral': 0, 'sad': 0}"
32.72448033541752,"{'happy': 4, 'neutral': 5, 'sad': 0}"
91.39370685590788,"{'happy': 1, 'neutral': 4, 'sad': 1}"
12.947542666441924,"{'happy': 1, 'neutral': 0, 'sad': 4}"
4.418865414852524,"{'happy': 5, 'neutral': 4, 'sad': 3}"
3.1892305871759286,"{'happy': 1, 'neutral': 1, 'sad': 5}"
78.31843533462173,"{'happy': 0, 'neutral': 2, 'sad': 3}"
74.02379735345647,"{'happy': 5, 'neutral': 0, 'sad': 2}"
7.6962367991907925,"{'happy': 4, 'neutral': 4, 'sad': 4}"
33.2036135372262,"{'happy': 2, 'neutral': 3, 'sad': 2}"
79.68206846142178,"{'happy': 4, 'neutral': 2, 'sad': 1}"
11.918661900965976,"{'happy': 2, 'neutral': 3, 'sad': 3}"
89.59757636422879,"{'happy': 5, 'neutral': 3, 'sad': 2}"
32.28323606847502,"{'happy': 0, 'neutral': 1, 'sad': 0}"
32.435097043758766,"{'happy': 1, 'neutral': 0, 'sad': 1}"
28.587344809816962,"{'happy': 5, 'neutral': 4, 'sad': 0}"
60.6825770587546,"{'happy': 4, 'neutral': 0, 'sad': 0}"
17.929888273567062,"{'happy': 5, 'neutral': 3, 'sad': 3}"
73.70233228977679,"{'happy': 4, 'neutral': 1, 'sad': 5}"
59.298494515697556,"{'happy': 0, 'neutral': 4, 'sad': 0}"
97.1050881244894,"{'happy': 4, 'neutral': 2, 'sad': 2}"
45.168583631621004,"{'happy': 3, 'neutral': 1, 'sad': 1}"
83.41537641048873,"{'happy': 0, 'neutral': 1, 'sad': 5}"
75.21600552712795,"{'happy': 0, 'neutral': 0, 'sad': 0}"
78.7604375383438,"{'happy': 0, 'neutral': 3, 'sad': 0}"
88.86444115102728,"{'happy': 4, 'neutral': 4, 'sad': 5}"
52.70641549729689,"{'happy': 4, 'neutral': 5, 'sad': 2}"
6.656912291257477,"{'happy': 1, 'neutral': 5, 'sad': 5}"
8.128143961475464,"{'happy': 1, 'neutral': 3, 'sad': 3}"
40.56018040934215,"{'happy': 0, 'neutral': 2, 'sad': 5}"
97.33237754061705,"{'happy': 4, 'neutral': 1, 'sad': 1}"
89.06433630572486,"{'happy': 2, 'neutral': 3, 'sad': 1}"
85.16594046961669,"{'happy': 5, 'neutral': 0, 'sad': 1}"
73.28637663604695,"{'happy': 1, 'neutral': 4, 'sad': 5}"
52.823959546678864,"{'happy': 1, 'neutral': 0, 'sad': 3}"
74.28220453633199,"{'happy': 5, 'neutral': 2, 'sad': 0}"
7.038298907022289,"{'happy': 1, 'neutral': 2, 'sad': 4}"
25.720266653361147,"{'happy': 5, 'neutral': 5, 'sad': 5}"
19.450618093790716,"{'happy': 3, 'neutral': 4, 'sad': 3}"
53.59366214069162,"{'happy': 0, 'neutral': 3, 'sad': 3}"
63.55369421960294,"{'happy': 1, 'neutral': 4, 'sad': 5}"
29.006232745657957,"{'happy': 4, 'neutral': 3, 'sad': 5}"
24.97693238519395,"{'happy': 2, 'neutral': 0, 'sad': 1}"
89.30247132000379,"{'happy': 3, 'neutral': 4, 'sad': 5}"
90.54218811003622,"{'happy': 2, 'neutral': 0, 'sad': 4}"
56.53856723274202,"{'happy': 4, 'neutral': 5, 'sad': 1}"
87.03075077090054,"{'happy': 2, 'neutral': 2, 'sad': 2}"
20.767626181377352,"{'happy': 5, 'neutral': 0, 'sad': 5}"
31.95107443938998,"{'happy': 4, 'neutral': 5, 'sad': 3}"
45.63614595404363,"{'happy': 4, 'neutral': 0, 'sad': 4}"
86.55454110113627,"{'happy': 1, 'neutral': 3, 'sad': 3}"
47.31722866010456,"{'happy': 1, 'neutral': 1, 'sad': 2}"
88.04267198680706,"{'happy': 4, 'neutral': 5, 'sad': 5}"
60.16470529379365,"{'happy': 0, 'neutral': 2, 'sad': 1}"
86.48468399512569,"{'happy': 4, 'neutral': 1, 'sad': 5}"
62.117675893898685,"{'happy': 0, 'neutral': 4, 'sad': 2}"
80.56854437317439,"{'happy': 4, 'neutral': 2, 'sad': 4}"
22.445066200321385,"{'happy': 4, 'neutral': 0, 'sad': 4}"
54.315308838148354,"{'happy': 0, 'neutral': 3, 'sad': 5}"
96.04608216159825,"{'happy': 5, 'neutral': 0, 'sad': 0}"
65.89585228744767,"{'happy': 3, 'neutral': 2, 'sad': 5}"
49.170920396604714,"{'happy': 4, 'neutral': 1, 'sad': 0}"
43.16907172290134,"{'happy': 4, 'neutral': 3, 'sad': 2}"
48.03978585208273,"{'happy': 1, 'neutral': 3, 'sad': 0}"
86.75133695374672,"{'happy': 0, 'neutral': 2, 'sad': 0}"
65.76085457807842,"{'happy': 1, 'neutral': 0, 'sad': 0}"
9.97166908484065,"{'happy': 4, 'neutral': 4, 'sad': 2}"
23.138769984519637,"{'happy': 1, 'neutral': 4, 'sad': 2}"
26.880743565046515,"{'happy': 5, 'neutral': 0, 'sad': 4}"
97.3298863690992,"{'happy': 1, 'neutral': 5, 'sad': 1}"
43.76043463985091,"{'happy': 3, 'neutral': 0, 'sad': 0}"
77.936241523652,"{'happy': 3, 'neutral': 5, 'sad': 0}"
72.10488862168063,"{'happy': 2, 'neutral': 4, 'sad': 3}"
13.013297446178218,"{'happy': 4, 'neutral': 2, 'sad': 0}"
23.04517799147102,"{'happy': 1, 'neutral': 3, 'sad': 5}"
99.65029874701241,"{'happy': 4, 'neutral': 5, 'sad': 1}"
97.49896159050901,"{'happy': 1, 'neutral': 3, 'sad': 5}"
62.328536228304934,"{'happy': 0, 'neutral': 4, 'sad': 2}"
27.136026819847846,"{'happy': 1, 'neutral': 4, 'sad': 5}"
78.97068167622638,"{'happy': 5, 'neutral': 4, 'sad': 3}"
34.21253731859244,"{'happy': 5, 'neutral': 0, 'sad': 5}"
48.2389761536676,"{'happy': 2, 'neutral': 4, 'sad': 1}"
45.823566623070455,"{'happy': 3, 'neutral': 0, 'sad': 3}"
46.94384591456181,"{'happy': 3, 'neutral': 4, 'sad': 1}"
13.072446942808558,"{'happy': 3, 'neutral': 2, 'sad': 2}"
28.464742892340013,"{'happy': 0, 'neutral': 0, 'sad': 0}"
62.53119882751748,"{'happy': 0, 'neutral': 0, 'sad': 3}"
48.06008767525547,"{'happy': 4, 'neutral': 2, 'sad': 4}"
92.03213579464298,"{'happy': 1, 'neutral': 2, 'sad': 3}"
36.350086934831296,"{'happy': 1, 'neutral': 3, 'sad': 0}"
31.784229565503864,"{'happy': 3, 'neutral': 2, 'sad': 5}"
72.45456499386293,"{'happy': 0, 'neutral': 0, 'sad': 5}"
32.2748788825291,"{'happy': 2, 'neutral': 2, 'sad': 5}"
46.11820828932905,"{'happy': 0, 'neutral': 5, 'sad': 4}"
87.07325176860118,"{'happy': 3, 'neutral': 0, 'sad': 1}"
59.30738436376644,"{'happy': 1, 'neutral': 2, 'sad': 2}"
49.02171197918478,"{'happy': 2, 'neutral': 1, 'sad': 5}"
57.17637540092836,"{'happy': 1, 'neutral': 1, 'sad': 0}"
5.507024259103188,"{'happy': 5, 'neutral': 2, 'sad': 3}"
20.743135657782585,"{'happy': 2, 'neutral': 0, 'sad': 1}"
99.88361568909205,"{'happy': 2, 'neutral': 3, 'sad': 1}"
51.566527943981896,"{'happy': 2, 'neutral': 5, 'sad': 2}"
26.098321215631827,"{'happy': 5, 'neutral': 1, 'sad': 1}"
28.333846513864223,"{'happy': 5, 'neutral': 5, 'sad': 2}"
28.452460665720935,"{'happy': 1, 'neutral': 3, 'sad': 3}"
7.213398810647975,"{'happy': 3, 'neutral': 1, 'sad': 5}"
97.86016076292238,"{'happy': 2, 'neutral': 2, 'sad': 0}"
60.38101869694199,"{'happy': 2, 'neutral': 4, 'sad': 1}"
66.70646168812799,"{'happy': 0, 'neutral': 2, 'sad': 4}"
11.82470639735781,"{'happy': 1, 'neutral': 1, 'sad': 5}"
34.205628914596474,"{'happy': 1, 'neutral': 3, 'sad': 5}"
61.10187504997692,"{'happy': 5, 'neutral': 2, 'sad': 0}"
35.79692942637871,"{'happy': 3, 'neutral': 4, 'sad': 3}"
38.82920275439681,"{'happy': 4, 'neutral': 2, 'sad': 4}"
58.566294993501344,"{'happy': 3, 'neutral': 0, 'sad': 5}"
91.44144301088919,"{'happy': 3, 'neutral': 2, 'sad': 5}"
57.09792674043592,"{'happy': 0, 'neutral': 0, 'sad': 5}"
88.88911234448717,"{'happy': 5, 'neutral': 2, 'sad': 3}"
94.87455488318709,"{'happy': 2, 'neutral': 4, 'sad': 2}"
41.83698885774901,"{'happy': 5, 'neutral': 3, 'sad': 2}"
18.255782932470066,"{'happy': 5, 'neutral': 1, 'sad': 0}"
22.0660136186005,"{'happy': 0, 'neutral': 5, 'sad': 1}"
8.01169782624822,"{'happy': 0, 'neutral': 4, 'sad': 4}"
62.5684070548927,"{'happy': 5, 'neutral': 5, 'sad': 1}"
29.75903725626835,"{'happy': 3, 'neutral': 4, 'sad': 0}"
51.15799493388676,"{'happy': 2, 'neutral': 0, 'sad': 2}"
34.51136540397526,"{'happy': 4, 'neutral': 0, 'sad': 3}"
60.48850268351374,"{'happy': 4, 'neutral': 2, 'sad': 1}"
50.30931248811358,"{'happy': 0, 'neutral': 2, 'sad': 3}"
36.031302552735056,"{'happy': 4, 'neutral': 5, 'sad': 2}"
72.2856028333294,"{'happy': 1, 'neutral': 3, 'sad': 5}"
55.91243036600688,"{'happy': 4, 'neutral': 3, 'sad': 5}"
59.768801619289704,"{'happy': 1, 'neutral': 2, 'sad': 1}"
91.28602658278126,"{'happy': 2, 'neutral': 3, 'sad': 4}"
58.985951812622936,"{'happy': 2, 'neutral': 2, 'sad': 5}"
47.606980297714095,"{'happy': 5, 'neutral': 1, 'sad': 0}"
16.90003142955786,"{'happy': 3, 'neutral': 1, 'sad': 5}"
55.639254889609425,"{'happy': 2, 'neutral': 2, 'sad': 0}"
67.27360052918357,"{'happy': 3, 'neutral': 2, 'sad': 2}"
76.45119074483343,"{'happy': 2, 'neutral': 3, 'sad': 5}"
85.76813598846354,"{'happy': 3, 'neutral': 3, 'sad': 4}"
36.08812114415597,"{'happy': 3, 'neutral': 1, 'sad': 3}"
74.3796826169384,"{'happy': 3, 'neutral': 1, 'sad': 4}"
82.46513069897448,"{'happy': 5, 'neutral': 2, 'sad': 3}"
37.336684347260864,"{'happy': 1, 'neutral': 0, 'sad': 2}"
63.85581925175613,"{'happy': 1, 'neutral': 2, 'sad': 3}"
59.81565775688874,"{'happy': 2, 'neutral': 4, 'sad': 4}"
39.48719587973496,"{'happy': 3, 'neutral': 2, 'sad': 2}"
55.839980153852586,"{'happy': 5, 'neutral': 0, 'sad': 3}"
30.326526682923483,"{'happy': 5, 'neutral': 5, 'sad': 5}"
46.05304062913558,"{'happy': 2, 'neutral': 3, 'sad': 5}"
1.9641275798548241,"{'happy': 4, 'neutral': 3, 'sad': 0}"
59.04339543464364,"{'happy': 5, 'neutral': 4, 'sad': 4}"
19.31328000872339,"{'happy': 2, 'neutral': 5, 'sad': 2}"
93.57557341364515,"{'happy': 2, 'neutral': 3, 'sad': 3}"
2.8002941395956826,"{'happy': 0, 'neutral': 3, 'sad': 0}"
57.45149963687376,"{'happy': 5, 'neutral': 4, 'sad': 5}"
4.503462889038867,"{'happy': 0, 'neutral': 4, 'sad': 4}"
62.95541222699453,"{'happy': 4, 'neutral': 3, 'sad': 5}"
63.575276676062984,"{'happy': 3, 'neutral': 0, 'sad': 3}"
70.32575956560567,"{'happy': 0, 'neutral': 4, 'sad': 4}"
81.01959313464549,"{'happy': 3, 'neutral': 2, 'sad': 5}"
22.94993671208616,"{'happy': 3, 'neutral': 3, 'sad': 5}"
1.4987447427809442,"{'happy': 1, 'neutral': 1, 'sad': 0}"
25.552557222923866,"{'happy': 3, 'neutral': 0, 'sad': 1}"
48.979887324775675,"{'happy': 1, 'neutral': 2, 'sad': 3}"
66.23784023273151,"{'happy': 1, 'neutral': 2, 'sad': 2}"
75.09361571724632,"{'happy': 4, 'neutral': 0, 'sad': 1}"
43.08073138778277,"{'happy': 4, 'neutral': 4, 'sad': 4}"
17.82548171884102,"{'happy': 2, 'neutral': 1, 'sad': 2}"
61.52912116285625,"{'happy': 0, 'neutral': 1, 'sad': 4}"
69.83775126665893,"{'happy': 2, 'neutral': 5, 'sad': 3}"
65.91018482985274,"{'happy': 0, 'neutral': 0, 'sad': 5}"
14.225748310281016,"{'happy': 2, 'neutral': 1, 'sad': 1}"
21.166741579223782,"{'happy': 5, 'neutral': 1, 'sad': 2}"
36.585193458166586,"{'happy': 2, 'neutral': 3, 'sad': 4}"
89.62016640316574,"{'happy': 2, 'neutral': 3, 'sad': 4}"
19.124936497514422,"{'happy': 5, 'neutral': 3, 'sad': 2}"
31.331311424812103,"{'happy': 4, 'neutral': 5, 'sad': 3}"
72.85320529123341,"{'happy': 1, 'neutral': 3, 'sad': 2}"
40.02193065702263,"{'happy': 5, 'neutral': 1, 'sad': 3}"
7.628111253645187,"{'happy': 5, 'neutral': 0, 'sad': 0}"
95.18389817646128,"{'happy': 4, 'neutral': 1, 'sad': 2}"
60.28816144428987,"{'happy': 4, 'neutral': 3, 'sad': 1}"
25.785718655197133,"{'happy': 2, 'neutral': 3, 'sad': 0}"
61.83117865730544,"{'happy': 1, 'neutral': 0, 'sad': 3}"
72.20550689831367,"{'happy': 1, 'neutral': 2, 'sad': 1}"
4.081089672129401,"{'happy': 5, 'neutral': 0, 'sad': 5}"
22.69711392528859,"{'happy': 4, 'neutral': 0, 'sad': 5}"
92.44216506902426,"{'happy': 3, 'neutral': 2, 'sad': 0}"
22.975761112479443,"{'happy': 4, 'neutral': 4, 'sad': 2}"
10.73806616342946,"{'happy': 2, 'neutral': 3, 'sad': 5}"
83.134473329586,"{'happy': 3, 'neutral': 1, 'sad': 4}"
81.60086676850392,"{'happy': 4, 'neutral': 0, 'sad': 0}"
42.16353457595019,"{'happy': 3, 'neutral': 1, 'sad': 3}"
93.2033648570546,"{'happy': 3, 'neutral': 4, 'sad': 4}"
73.10054375643753,"{'happy': 0, 'neutral': 0, 'sad': 2}"
43.40978197841058,"{'happy': 5, 'neutral': 0, 'sad': 3}"
86.67136624100141,"{'happy': 2, 'neutral': 5, 'sad': 4}"
55.37745129617143,"{'happy': 4, 'neutral': 4, 'sad': 3}"
96.57947763844906,"{'happy': 5, 'neutral': 2, 'sad': 3}"
36.7622890333953,"{'happy': 5, 'neutral': 1, 'sad': 0}"
90.61947281463829,"{'happy': 3, 'neutral': 5, 'sad': 1}"
30.941171859664106,"{'happy': 1, 'neutral': 0, 'sad': 3}"
23.302091827199256,"{'happy': 2, 'neutral': 2, 'sad': 5}"
30.57389772667468,"{'happy': 3, 'neutral': 0, 'sad': 3}"
58.46392853004176,"{'happy': 4, 'neutral': 0, 'sad': 4}"
79.6913676823052,"{'happy': 0, 'neutral': 2, 'sad': 3}"
34.82282709389779,"{'happy': 3, 'neutral': 3, 'sad': 1}"
31.65913349897187,"{'happy': 3, 'neutral': 5, 'sad': 2}"
48.22186293478444,"{'happy': 0, 'neutral': 0, 'sad': 0}"
50.32654146108523,"{'happy': 3, 'neutral': 1, 'sad': 3}"
57.62975766566994,"{'happy': 3, 'neutral': 2, 'sad': 1}"
51.709819116656504,"{'happy': 4, 'neutral': 3, 'sad': 4}"
7.561975759638839,"{'happy': 3, 'neutral': 1, 'sad': 3}"
62.965779696395764,"{'happy': 5, 'neutral': 0, 'sad': 4}"
24.741454386501804,"{'happy': 2, 'neutral': 3, 'sad': 3}"
93.30373518984926,"{'happy': 3, 'neutral': 0, 'sad': 2}"
64.34005894240033,"{'happy': 4, 'neutral': 2, 'sad': 3}"
36.91796717283392,"{'happy': 4, 'neutral': 5, 'sad': 2}"
5.206965025594812,"{'happy': 5, 'neutral': 0, 'sad': 1}"
79.19654281450408,"{'happy': 3, 'neutral': 4, 'sad': 3}"
95.8663461646434,"{'happy': 2, 'neutral': 5, 'sad': 2}"
25.654033061089322,"{'happy': 1, 'neutral': 3, 'sad': 1}"
76.4210991974953,"{'happy': 1, 'neutral': 2, 'sad': 0}"
94.51803756861285,"{'happy': 4, 'neutral': 3, 'sad': 3}"
62.85831145238131,"{'happy': 2, 'neutral': 3, 'sad': 0}"
90.92600132879491,"{'happy': 0, 'neutral': 0, 'sad': 5}"
61.66168377022877,"{'happy': 0, 'neutral': 2, 'sad': 2}"
67.1603152466433,"{'happy': 2, 'neutral': 5, 'sad': 0}"
5.45491726392563,"{'happy': 2, 'neutral': 3, 'sad': 1}"
35.21076501750774,"{'happy': 0, 'neutral': 3, 'sad': 0}"
31.48511933959415,"{'happy': 2, 'neutral': 1, 'sad': 3}"
16.102982872843064,"{'happy': 4, 'neutral': 0, 'sad': 5}"
7.595683749491,"{'happy': 3, 'neutral': 5, 'sad': 2}"
28.71261983419856,"{'happy': 4, 'neutral': 1, 'sad': 2}"
65.49675181141114,"{'happy': 5, 'neutral': 1, 'sad': 0}"
94.61494308505576,"{'happy': 5, 'neutral': 1, 'sad': 2}"
60.903171750162436,"{'happy': 1, 'neutral': 0, 'sad': 0}"
45.25072245755868,"{'happy': 0, 'neutral': 4, 'sad': 3}"
90.82393367250785,"{'happy': 4, 'neutral': 1, 'sad': 3}"
30.373967608246367,"{'happy': 5, 'neutral': 5, 'sad': 2}"
28.349476937637373,"{'happy': 2, 'neutral': 3, 'sad': 0}"
81.55033991575638,"{'happy': 0, 'neutral': 4, 'sad': 3}"
20.55687842058902,"{'happy': 2, 'neutral': 2, 'sad': 2}"
12.059809847653069,"{'happy': 0, 'neutral': 2, 'sad': 0}"
25.079318468339363,"{'happy': 0, 'neutral': 0, 'sad': 3}"
33.224501372331936,"{'happy': 5, 'neutral': 5, 'sad': 4}"
71.43786402912716,"{'happy': 0, 'neutral': 1, 'sad': 1}"
74.03248750269299,"{'happy': 5, 'neutral': 1, 'sad': 0}"
0.3720443903651005,"{'happy': 5, 'neutral': 3, 'sad': 1}"
14.423482319915626,"{'happy': 5, 'neutral': 4, 'sad': 4}"
27.885581950254856,"{'happy': 0, 'neutral': 1, 'sad': 3}"
91.32715799392217,"{'happy': 0, 'neutral': 5, 'sad': 0}"
59.146165054941,"{'happy': 2, 'neutral': 3, 'sad': 0}"
91.97065096737653,"{'happy': 2, 'neutral': 3, 'sad': 5}"
46.489897266484306,"{'happy': 5, 'neutral': 3, 'sad': 2}"
16.61086420871325,"{'happy': 5, 'neutral': 3, 'sad': 1}"
5.626331294815435,"{'happy': 5, 'neutral': 5, 'sad': 3}"
73.4290855562787,"{'happy': 2, 'neutral': 4, 'sad': 4}"
92.52213860186185,"{'happy': 4, 'neutral': 5, 'sad': 4}"
70.09413407423743,"{'happy': 5, 'neutral': 1, 'sad': 1}"
69.2304567388502,"{'happy': 0, 'neutral': 1, 'sad': 0}"
64.08674037307401,"{'happy': 0, 'neutral': 0, 'sad': 2}"
23.41135196950137,"{'happy': 0, 'neutral': 1, 'sad': 2}"
90.3747836856894,"{'happy': 3, 'neutral': 3, 'sad': 2}"
52.019541487312715,"{'happy': 4, 'neutral': 1, 'sad': 3}"
45.538533664789135,"{'happy': 3, 'neutral': 0, 'sad': 0}"
97.28519986593,"{'happy': 1, 'neutral': 3, 'sad': 4}"
33.678187358909426,"{'happy': 5, 'neutral': 3, 'sad': 2}"
39.73657478464966,"{'happy': 2, 'neutral': 4, 'sad': 5}"
72.76271675501123,"{'happy': 2, 'neutral': 4, 'sad': 5}"
7.5277792392450475,"{'happy': 2, 'neutral': 0, 'sad': 0}"
56.58493143466883,"{'happy': 5, 'neutral': 5, 'sad': 5}"
6.084126020507719,"{'happy': 1, 'neutral': 1, 'sad': 3}"
55.91216723718576,"{'happy': 4, 'neutral': 0, 'sad': 2}"
33.75379772950045,"{'happy': 2, 'neutral': 5, 'sad': 1}"
91.99569839774911,"{'happy': 0, 'neutral': 1, 'sad': 0}"
96.44114744358573,"{'happy': 3, 'neutral': 3, 'sad': 5}"
44.98460489817596,"{'happy': 5, 'neutral': 1, 'sad': 2}"
35.65036698106743,"{'happy': 0, 'neutral': 0, 'sad': 0}"
31.643305236592777,"{'happy': 0, 'neutral': 2, 'sad': 3}"
24.839018830058535,"{'happy': 1, 'neutral': 3, 'sad': 0}"
0.8404491743066678,"{'happy': 5, 'neutral': 3, 'sad': 5}"
3.2990988938286003,"{'happy': 0, 'neutral': 3, 'sad': 5}"
80.21028344580276,"{'happy': 3, 'neutral': 2, 'sad': 5}"
1.941362172371064,"{'happy': 1, 'neutral': 5, 'sad': 4}"
1.0585498965593465,"{'happy': 0, 'neutral': 2, 'sad': 1}"
87.3780661710082,"{'happy': 3, 'neutral': 5, 'sad': 1}"
47.009576712306576,"{'happy': 4, 'neutral': 0, 'sad': 0}"
10.244613830441008,"{'happy': 1, 'neutral': 1, 'sad': 0}"
71.61303444711028,"{'happy': 5, 'neutral': 2, 'sad': 2}"
33.54501874050598,"{'happy': 0, 'neutral': 1, 'sad': 3}"
44.09152456850087,"{'happy': 4, 'neutral': 1, 'sad': 0}"
3.0909397198946253,"{'happy': 3, 'neutral': 3, 'sad': 3}"
58.073449246803676,"{'happy': 0, 'neutral': 4, 'sad': 1}"
56.83775101356877,"{'happy': 2, 'neutral': 0, 'sad': 3}"
37.29907913210651,"{'happy': 1, 'neutral': 3, 'sad': 1}"
95.57366001464716,"{'happy': 1, 'neutral': 2, 'sad': 3}"
87.76648456878372,"{'happy': 4, 'neutral': 1, 'sad': 1}"
81.9770711654953,"{'happy': 2, 'neutral': 4, 'sad': 5}"
81.55150739870889,"{'happy': 3, 'neutral': 0, 'sad': 1}"
81.65081138904347,"{'happy': 5, 'neutral': 3, 'sad': 2}"
89.54435449046547,"{'happy': 2, 'neutral': 0, 'sad': 1}"
18.127111253368266,"{'happy': 3, 'neutral': 0, 'sad': 1}"
47.810967264420704,"{'happy': 4, 'neutral': 0, 'sad': 3}"
40.541552475237886,"{'happy': 0, 'neutral': 4, 'sad': 1}"
57.22647783812853,"{'happy': 4, 'neutral': 3, 'sad': 3}"
29.401356667085388,"{'happy': 2, 'neutral': 4, 'sad': 5}"
30.907182188368587,"{'happy': 1, 'neutral': 4, 'sad': 5}"
77.73079311298862,"{'happy': 3, 'neutral': 4, 'sad': 3}"
36.8621329821224,"{'happy': 4, 'neutral': 2, 'sad': 2}"
83.95300570006161,"{'happy': 0, 'neutral': 3, 'sad': 0}"
1.9094044200954174,"{'happy': 1, 'neutral': 3, 'sad': 0}"
73.5786967395341,"{'happy': 2, 'neutral': 4, 'sad': 4}"
94.99989473994106,"{'happy': 5, 'neutral': 3, 'sad': 5}"
92.1297427389437,"{'happy': 1, 'neutral': 0, 'sad': 0}"
2.6955199688205145,"{'happy': 3, 'neutral': 2, 'sad': 4}"
19.96600167585576,"{'happy': 4, 'neutral': 4, 'sad': 3}"
84.6821107903403,"{'happy': 3, 'neutral': 2, 'sad': 0}"
95.10386089526496,"{'happy': 3, 'neutral': 5, 'sad': 2}"
58.43989410850128,"{'happy': 3, 'neutral': 4, 'sad': 0}"
50.18163465351947,"{'happy': 0, 'neutral': 2, 'sad': 1}"
53.93774260737827,"{'happy': 1, 'neutral': 3, 'sad': 2}"
9.649319677734647,"{'happy': 4, 'neutral': 4, 'sad': 2}"
19.775912474183677,"{'happy': 3, 'neutral': 5, 'sad': 0}"
10.04652165992942,"{'happy': 0, 'neutral': 2, 'sad': 0}"
27.694502664430253,"{'happy': 5, 'neutral': 3, 'sad': 2}"
63.42785147973194,"{'happy': 5, 'neutral': 0, 'sad': 0}"
29.851792503105557,"{'happy': 0, 'neutral': 4, 'sad': 1}"
85.6138310819248,"{'happy': 4, 'neutral': 0, 'sad': 2}"
29.51632737400548,"{'happy': 4, 'neutral': 2, 'sad': 3}"
86.08073480048009,"{'happy': 4, 'neutral': 5, 'sad': 1}"
94.51439105047545,"{'happy': 0, 'neutral': 3, 'sad': 4}"
52.701297826383964,"{'happy': 4, 'neutral': 0, 'sad': 5}"
65.72976042715308,"{'happy': 4, 'neutral': 4, 'sad': 3}"
57.24966848269438,"{'happy': 2, 'neutral': 5, 'sad': 1}"
24.262031627166948,"{'happy': 1, 'neutral': 5, 'sad': 3}"
74.06037709294495,"{'happy': 2, 'neutral': 5, 'sad': 0}"
89.4085636386734,"{'happy': 5, 'neutral': 3, 'sad': 0}"
4.703484572107763,"{'happy': 2, 'neutral': 5, 'sad': 5}"
8.66511665114964,"{'happy': 3, 'neutral': 2, 'sad': 3}"
5.803052965633659,"{'happy': 5, 'neutral': 1, 'sad': 5}"
10.371783904087383,"{'happy': 2, 'neutral': 3, 'sad': 4}"
52.35859607737897,"{'happy': 1, 'neutral': 5, 'sad': 1}"
47.384652061358146,"{'happy': 5, 'neutral': 2, 'sad': 5}"
44.08392602022565,"{'happy': 2, 'neutral': 1, 'sad': 4}"
69.25388965989724,"{'happy': 4, 'neutral': 4, 'sad': 5}"
67.33403717625737,"{'happy': 5, 'neutral': 0, 'sad': 1}"
74.01415836594205,"{'happy': 1, 'neutral': 4, 'sad': 5}"
82.32583738446779,"{'happy': 5, 'neutral': 0, 'sad': 0}"
39.96701523911857,"{'happy': 1, 'neutral': 3, 'sad': 0}"
61.574437498040844,"{'happy': 5, 'neutral': 2, 'sad': 3}"
40.69502615126462,"{'happy': 3, 'neutral': 3, 'sad': 0}"
84.19236912668515,"{'happy': 5, 'neutral': 2, 'sad': 5}"
68.344365245891,"{'happy': 3, 'neutral': 1, 'sad': 0}"
50.029380036036166,"{'happy': 5, 'neutral': 5, 'sad': 5}"
98.48349418320471,"{'happy': 4, 'neutral': 2, 'sad': 0}"
92.92272630583744,"{'happy': 5, 'neutral': 0, 'sad': 5}"
75.24484036862275,"{'happy': 4, 'neutral': 2, 'sad': 2}"
36.807321944987926,"{'happy': 3, 'neutral': 4, 'sad': 4}"
61.592932333112785,"{'happy': 2, 'neutral': 3, 'sad': 2}"
29.604390697968807,"{'happy': 3, 'neutral': 3, 'sad': 1}"
88.57495764239933,"{'happy': 1, 'neutral': 2, 'sad': 0}"
58.39094554753815,"{'happy': 3, 'neutral': 0, 'sad': 2}"
55.553830391384395,"{'happy': 3, 'neutral': 1, 'sad': 1}"
4.703794018189333,"{'happy': 3, 'neutral': 5, 'sad': 3}"
30.364544454067545,"{'happy': 4, 'neutral': 1, 'sad': 1}"
39.76724150755568,"{'happy': 2, 'neutral': 3, 'sad': 5}"
48.82256535458933,"{'happy': 3, 'neutral': 5, 'sad': 0}"
2.2389803978360656,"{'happy': 4, 'neutral': 3, 'sad': 4}"
42.00169089765957,"{'happy': 0, 'neutral': 3, 'sad': 0}"
30.285194414698168,"{'happy': 3, 'neutral': 2, 'sad': 5}"
39.828394526202274,"{'happy': 0, 'neutral': 5, 'sad': 4}"
94.10972783465064,"{'happy': 3, 'neutral': 1, 'sad': 0}"
4.377973801890478,"{'happy': 0, 'neutral': 1, 'sad': 1}"
95.34690183864988,"{'happy': 4, 'neutral': 3, 'sad': 0}"
73.07086027061924,"{'happy': 3, 'neutral': 2, 'sad': 1}"
40.32259621436304,"{'happy': 2, 'neutral': 5, 'sad': 1}"
3.828738604293691,"{'happy': 5, 'neutral': 1, 'sad': 3}"
48.23790024843743,"{'happy': 0, 'neutral': 0, 'sad': 1}"
65.50781551705637,"{'happy': 5, 'neutral': 4, 'sad': 5}"
73.63203961865806,"{'happy': 5, 'neutral': 2, 'sad': 3}"
